,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,premises-MINIFOL2,conclusion-MINIFOL2
21,212,"If you have room for dessert, you have room for broccoli.
Everyone at Luis's dinner party has room for dessert, including Luis.
Mauricia does not have room for broccoli.
Luis's dinner party is the first ever dinner party that Allison has attended.
Gustave has room for both broccoli and asparagus.
Broccoli and asparagus are both vegetables.","∀x (RoomFor(x, dessert) → RoomFor(x, broccoli))
∀x (AtLuisParty(x) → RoomFor(x, dessert))
¬RoomFor(mauricia, broccoli)
AtLuisParty(allison) ∧ FirstDinnerPartyFor(luisparty, allison) 
RoomFor(gustave, broccoli) ∧ RoomFor(gustave, asparagus)
Vegetable(broccoli) ∧ Vegetable(asparagus)",Gustav has room for dessert.,"RoomFor(gustave, dessert)",Uncertain,607,"all:x (roomfor(x, dessert) :- roomfor(x, broccoli))
all:x (atluisparty(x) :- roomfor(x, dessert))
~roomfor(mauricia, broccoli)
atluisparty(allison) & firstdinnerpartyfor(luisparty, allison) 
roomfor(gustave, broccoli) & roomfor(gustave, asparagus)
vegetable(broccoli) & vegetable(asparagus)","roomfor(gustave, dessert)"
22,34,"Rafa Nadal was born in Mallorca.
Rafa Nadal is a professional tennis player.
Nadal's win ratio is high.
All players in the Big 3 are professionals who have a high win ratio.","BornIn(rafaNadal, mallorca)
ProfessionalTennisPlayer(rafaNadal)
HighWinRatio(rafaNadal)
∀x ((ProfessionalTennisPlayer(x) ∧ HighWinRatio(x)) → InBig3(x))",Nadal is the greatest player of all time.,GreatestOfAllTime(rafaNadal),Uncertain,100,"bornin(rafanadal, mallorca)
professionaltennisplayer(rafanadal)
highwinratio(rafanadal)
all:x ((professionaltennisplayer(x) & highwinratio(x)) :- inbig3(x))",greatestofalltime(rafanadal)
23,54,"A roundel is a rounded artillery fortification.
A roundel is not higher than adjacent walls. 
Cannons can be deployed on artillery fortifications. 
Roundels are the oldest artillery fortifications.
Battery towers are artillery fortifications.","∀x (Roundel(x) → (Rounded(x) ∧ ArtilleryFortification(x)))
∀x ∀y ((Roundel(x) ∧ AdjacentWalls(x,y)) → ¬Higher(x, y))
∀x (ArtilleryFortification(x) → DeployCannons(x))
∀x ∀y ((Roundel(x) ∧ ArtilleryFortification(y)) → Older(x, y))
∀x (BatteryTower(x) → ArtilleryFortification(x))",Roundels are older than battery towers.,"∀x ∀y ((Roundel(x) ∧ BatteryTower(y)) → Older(x, y))",True,159,"all:x (roundel(x) :- (rounded(x) & artilleryfortification(x)))
all:x all:y ((roundel(x) & adjacentwalls(x,y)) :- ~higher(x, y))
all:x (artilleryfortification(x) :- deploycannons(x))
all:x all:y ((roundel(x) & artilleryfortification(y)) :- older(x, y))
all:x (batterytower(x) :- artilleryfortification(x))","all:x all:y ((roundel(x) & batterytower(y)) :- older(x, y))"
24,391,"All imaginative processes that Dan knows are results of creative processes.
All science fiction that Dan knows comes from an imaginative process.
Everthing that Dan knows comes from either science-fiction or realistic fiction.
No facts that Dan knows have proven to be false.
Dan knows that Dune is science fiction or has proven to be false.","∀x ((Knows(dan, x) ∧ ImaginativeProcess(x)) → ResultOf(x, creativeProcess))
∀x ((Knows(dan, x) ∧ ScienceFiction(x)) → ImaginativeProcess(x)) 
∀x (Knows(dan, x) → (ScienceFiction(x) ⊕ RealisticFiction(x)))
∀x ((Knows(dan, x) ∧ Fact(x)) → ¬ProvedToBe(x, false)) 
(Knows(dan, dune) ∧ ScienceFiction(dune)) ∨ ProvedToBe(dune, false))","If Dune is a result of creative and imaginative processes, then Dune is not a result of creative processes and science-fiction.","(ResultOf(dune, creativeProcess)  ∧ ImaginativeProcess(dune)) → (¬ResultOf(dune, creativeProcess) ∧ ¬ScienceFiction(dune))",False,1052,"all:x ((knows(dan, x) & imaginativeprocess(x)) :- resultof(x, creativeprocess))
all:x ((knows(dan, x) & sciencefiction(x)) :- imaginativeprocess(x)) 
all:x (knows(dan, x) :- (sciencefiction(x) ^ realisticfiction(x)))
all:x ((knows(dan, x) & fact(x)) :- ~provedtobe(x, false)) 
(knows(dan, dune) & sciencefiction(dune)) | provedtobe(dune, false))","(resultof(dune, creativeprocess)  & imaginativeprocess(dune)) :- (~resultof(dune, creativeprocess) & ~sciencefiction(dune))"
25,49,"Quincy McDuffie is an American professional wide receiver in Canadian Football.
People who can catch balls are good wide receivers. 
Quincy McDuffie can catch some footballs easily.
Good wide receivers play professionally.
Good wide receivers can catch with both their left and right hand.
All footballs are balls.","American(quincyMcduffie) ∧ Professional(quincyMcduffie) ∧ WideReciever(quincyMcduffie) ∧ PlaysIn(quincyMcduffie, cFL)
∀x ((∃y(CanCatch(x, y) ∧ Ball(y))) → GoodWideReceiver(x))
∃x ∃y (Football(x) ∧ CanCatch(quincymcduffie, x)) ∧ (¬(x=y) ∧ (Football(y) ∧ CanCatch(quincymcduffie, y))
∀x (GoodWideReceiver(x) → Professional(x))
∀x (GoodWideReceiver(x) → (CanCatchWith(x, lefthand) ∧ CanCatchWith(x, righthand)))
∀x (Football(x) → Ball(x))",Quincy McDuffie is a good wide receiver.,GoodWideReceiver(quincyMcduffie),True,141,"american(quincymcduffie) & professional(quincymcduffie) & widereciever(quincymcduffie) & playsin(quincymcduffie, cfl)
all:x ((y(cancatch(x, y) & ball(y))) :- goodwidereceiver(x))
x y (football(x) & cancatch(quincymcduffie, x)) & (~(x=y) & (football(y) & cancatch(quincymcduffie, y))
all:x (goodwidereceiver(x) :- professional(x))
all:x (goodwidereceiver(x) :- (cancatchwith(x, lefthand) & cancatchwith(x, righthand)))
all:x (football(x) :- ball(x))",goodwidereceiver(quincymcduffie)
26,59,"Some monitors equipped in the lab are produced by the company named AOC. 
All monitors equipped in the lab are cheaper than their original prices. 
If a monitor is cheaper than its original price, then its resolution is 1080p. 
If a monitor has a resolution of 1080p, then it does not support the type-c port. 
LG34 is equipped in the lab.  ","∃x ∃y  (LabMonitor(x) ∧ AOC(x) ∧ (¬(x=y)) ∧ LabMonitor(y) ∧ AOC(y))
∀x (LabMonitor(x) → Discounted(x))
∀x (Discounted(x) → A1080p(x))
∀x (A1080p(x) → ¬TypeC(x))
LabMonitor(lg-34)",LG34 is not with a resolution of 1080p.,¬A1080p(lg-34),False,176,"x y  (labmonitor(x) & aoc(x) & (~(x=y)) & labmonitor(y) & aoc(y))
all:x (labmonitor(x) :- discounted(x))
all:x (discounted(x) :- a1080p(x))
all:x (a1080p(x) :- ~typec(x))
labmonitor(lg-34)",~a1080p(lg-34)
27,261,"All nuclear-powered submarines are warships.
No nuclear-powered submarines are commercial vessels.","∀x (NuclearPoweredSubmarine(x) → Warship(x))
∀x (NuclearPoweredSubmarine(x) → ¬CommercialVessel(x))",No warships are commercial vessels.,∀x (Warship(x) → ¬CommercialVessel(x)),Uncertain,705,"all:x (nuclearpoweredsubmarine(x) :- warship(x))
all:x (nuclearpoweredsubmarine(x) :- ~commercialvessel(x))",all:x (warship(x) :- ~commercialvessel(x))
28,311,"No payment cards issued by Russian banks can be used with ApplePay.
All MIR payment cards are issued by Russian banks.
Some international payment cards can be used with ApplePay.
Social payments in Russia can only be transferred to MIR payment cards.
Bank of America payment cards can be used with ApplePay.","∀x ∀y (PaymentCard(x) ∧ RussianBank(y) ∧ IssuedBy(x, y) → ¬UsedWith(x, applePay))
∀x ∀y (PaymentCard(x) ∧ MIR(x) → RussianBank(y) ∧ IssuedBy(x, y))
∃x (PaymentCard(x) ∧ International(x) → UsedWith(x, applePay))
∀x ∀y (SocialPayment(x) ∧TransferredTo(x, y) → PaymentCard(y) ∧ MIR(y))
PaymentCard(bankOfAmerica) ∧ UsedWith(bankOfAmerica, applePay)",Bank of America payment cards are international and can be used to transfer social payments in Russia.,"∀x (PaymentCard(bankOfAmerica) ∧ International(bankOfAmerica) ∧ SocialPayment(x) ∧TransferredTo(x, bankOfAmerica))",False,774,"all:x all:y (paymentcard(x) & russianbank(y) & issuedby(x, y) :- ~usedwith(x, applepay))
all:x all:y (paymentcard(x) & mir(x) :- russianbank(y) & issuedby(x, y))
x (paymentcard(x) & international(x) :- usedwith(x, applepay))
all:x all:y (socialpayment(x) &transferredto(x, y) :- paymentcard(y) & mir(y))
paymentcard(bankofamerica) & usedwith(bankofamerica, applepay)","all:x (paymentcard(bankofamerica) & international(bankofamerica) & socialpayment(x) &transferredto(x, bankofamerica))"
29,366,"People in Franny's family drink kombucha every day or drink Coca-Cola or a Pepsi product.
If people in Franny's family drink Coca-Cola or a Pepsi product every day, then they grew up with extremely busy parents who did not have time to pack them lunch.
If people in Franny's family drink Coca-Cola or another Pepsi product every day, then they have to visit the dentist frequently.
If people in Franny's family grew up with extremely busy parents who did not have time to pack them lunch, then they have erratic and diverse eating habits.
If people in Franny's family have erratic and diverse eating habits, then they do not have consistent everyday routines and like sticking to a solid schedule.
Damon is in Franny's family. 
Damon either both grow up with extremely busy parents who did not have time to pack her lunch and have consistent everyday routines and like sticking to a solid schedule, or Damon did neither.","∀x (In(x, frannysFamily) ∧ (Drink(x, kombucha) ∨ (∃y (Drink(x, cocaCola) ∨ (PepsiProduct(y) ∧ Drink(x, y))))))
∀x (In(x, frannysFamily) ∧ (∃y (Drink(x, cocaCola) ∨ (PepsiProduct(y) ∧ Drink(x, y)))) → (∃y ∃z (¬(y=z) ∧ BusyParent(y) ∧ BusyParent(z) ∧ ¬Pack(y, lunch) ∧ ¬Pack(z, lunch) ∧ GrowUpWith(x, y) ∧ GrowUpWith(x, z))))
∀x (In(x, frannysFamily)) ∧ (∃y (Drink(x, cocaCola) ∨ (PepsiProduct(y) ∧ Drink(x, y)))) → HaveToVisitFrequently(x, dentist))
∀x (In(x, frannysFamily) ∧ (∃y ∃z (¬(y=z) ∧ BusyParent(y) ∧ BusyParent(z) ∧ ¬Pack(y, lunch) ∧ ¬Pack(z, lunch) ∧ GrowUpWith(x, y) ∧ GrowUpWith(x, z))) → ∃y (Have(x, y) ∧ Erratic(y) ∧ Diverse(y) ∧ EatingHabit(y)))
∀x (In(x, frannysFamily) ∧ ∃y (Have(x, y) ∧ Erratic(y) ∧ Diverse(y) ∧ EatingHabit(y))) → ¬(ConsistentEverydayRoutine(x) ∧ StickTo(damon, solidSchedule)))
In(damon, frannysFamily)
¬((∃y ∃z(¬(y=z) ∧ BusyParent(y) ∧ BusyParent(z) ∧ ¬Pack(y, lunch) ∧ ¬Pack(z, lunch) ∧ GrowUpWith(damon, y) ∧ GrowUpWith(damon, z))) ⊕ (ConsistentEverydayRoutine(damon) ∧ StickTo(damon, solidSchedule)))","If Damon is in Franny's family and he either visits the dentist frequently or drinks kombucha, then Damon both visits the dentist frequently and drinks Coca-Cola or Pepsi products every day.","HaveToVisitFrequently(damon, dentist) ∨ Drink(damon, kombucha, everyDay) → HaveToVisitFrequently(damon, dentist) ∧ (∃y (Drink(x, cocaCola) ∨ (PepsiProduct(y) ∧ Drink(x, y))))",False,975,"all:x (in(x, frannysfamily) & (drink(x, kombucha) | (y (drink(x, cocacola) | (pepsiproduct(y) & drink(x, y))))))
all:x (in(x, frannysfamily) & (y (drink(x, cocacola) | (pepsiproduct(y) & drink(x, y)))) :- (y z (~(y=z) & busyparent(y) & busyparent(z) & ~pack(y, lunch) & ~pack(z, lunch) & growupwith(x, y) & growupwith(x, z))))
all:x (in(x, frannysfamily)) & (y (drink(x, cocacola) | (pepsiproduct(y) & drink(x, y)))) :- havetovisitfrequently(x, dentist))
all:x (in(x, frannysfamily) & (y z (~(y=z) & busyparent(y) & busyparent(z) & ~pack(y, lunch) & ~pack(z, lunch) & growupwith(x, y) & growupwith(x, z))) :- y (have(x, y) & erratic(y) & diverse(y) & eatinghabit(y)))
all:x (in(x, frannysfamily) & y (have(x, y) & erratic(y) & diverse(y) & eatinghabit(y))) :- ~(consistenteverydayroutine(x) & stickto(damon, solidschedule)))
in(damon, frannysfamily)
~((y z(~(y=z) & busyparent(y) & busyparent(z) & ~pack(y, lunch) & ~pack(z, lunch) & growupwith(damon, y) & growupwith(damon, z))) ^ (consistenteverydayroutine(damon) & stickto(damon, solidschedule)))","havetovisitfrequently(damon, dentist) | drink(damon, kombucha, everyday) :- havetovisitfrequently(damon, dentist) & (y (drink(x, cocacola) | (pepsiproduct(y) & drink(x, y))))"
30,108,"The world's only major large passenger aircraft manufacturers are Boeing and Airbus.
All American Airlines planes are from the world's major large passenger aircraft manufacturers. 
Airbus made more revenue than Boeing last year.","∀x (WorldMajorLargePassengerAircraftManufacturer(x) → x=boeing ⊕ x=airbus)
∀x (AmericanAirlinesAircraft(x) → WorldMajorLargePassengerAircraftManufacturer(x))
MoreInRevenue(airbus, boeing)",There does not exist a United Airlines plane produced by Boeing.,∀x (UnitedAirlinesAircraft(x) → ¬(x=boeing)),Uncertain,328,"all:x (worldmajorlargepassengeraircraftmanufacturer(x) :- x=boeing ^ x=airbus)
all:x (americanairlinesaircraft(x) :- worldmajorlargepassengeraircraftmanufacturer(x))
moreinrevenue(airbus, boeing)",all:x (unitedairlinesaircraft(x) :- ~(x=boeing))
31,92,"Adventures of Rusty is a drama film and children's film.
Columbia Pictures produced Adventures of Rusty.
Tintin was produced by Paramount.
Tintin is an adventure film.","DramaFilm(adventuresOfRusty) ∧ ChildrensFilm(adventuresOfRusty)
Produces(columbiaPictures, adventuresOfRusty)
Produces(paramount, tintin)
AdventureFilm(tintin)",Paramount produces adventure films.,"∃x (AdventureFilm(x) ∧ Produces(paramount, x))",True,282,"dramafilm(adventuresofrusty) & childrensfilm(adventuresofrusty)
produces(columbiapictures, adventuresofrusty)
produces(paramount, tintin)
adventurefilm(tintin)","x (adventurefilm(x) & produces(paramount, x))"
32,373,"All hodophiles who enjoy eating gelato ice cream would enjoy a vacation to Italy.
No hodophiles can resist the hallmark delectable desserts famous in Italy.
Hodophiles enjoy eating gelato ice cream or love to travel and vacation often, or both.
No hodophiles who study abroad in Europe regret their college experiences.
If hodophiles love to travel and vacation often, then they study abroad in Europe.
Robert is a hodophile, and he either enjoys eating gelato ice cream and loves to travel and vacation often, or does not enjoy eating gelato ice cream and does not love to travel and vacation often.","∀x (Hodophiles(x) ∧ EnjoyEating(x, gelato) → Enjoy(x, vacationToItaly))
∀x (Hodophiles(x) ∧ ¬(∃y (Resist(x, y) ∧ Hallmark(y) ∧ Delectabl(y) ∧ Dessert(y) ∧ FamousIn(y, italy))))
∀x (Hodophiles(x) → (EnjoyEating(x, gelato) ∨ LoveToTravelOften(x))
∀x (Hodophiles(x) ∧ TakeIn(x, studyAbroadSemester, europe) → ¬Regret(x, collegeExperience))
∀x (Hodophiles(x) ∧ LoveToTravelOften(x) → TakeIn(x, studyAbroadSemester, europe))
Hodophiles(robert) ∧ ¬(EnjoyEating(robert, gelato) ⊕ LoveToTravelOften(robert))","If Robert either would both enjoy a vacation to Italy and regrets his college experiences or neither would enjoy a vacation to Italy nor regrets his college experiences, then Robert would either enjoy a vacation to Italy or he can resist the hallmark delectable desserts that are famous in Italy.","¬((Enjoy(robert, vacation) ∧ In(vacation, italy)) ⊕ Regret(x, collegeExperiences)) → Enjoy(robert, vacation) ∧ In(vacation, italy) ⊕ (∃y (Resist(robert, y) ∧ Hallmark(y) ∧ Delectabl(y) ∧ Dessert(y) ∧ FamousIn(y, italy))",True,994,"all:x (hodophiles(x) & enjoyeating(x, gelato) :- enjoy(x, vacationtoitaly))
all:x (hodophiles(x) & ~(y (resist(x, y) & hallmark(y) & delectabl(y) & dessert(y) & famousin(y, italy))))
all:x (hodophiles(x) :- (enjoyeating(x, gelato) | lovetotraveloften(x))
all:x (hodophiles(x) & takein(x, studyabroadsemester, europe) :- ~regret(x, collegeexperience))
all:x (hodophiles(x) & lovetotraveloften(x) :- takein(x, studyabroadsemester, europe))
hodophiles(robert) & ~(enjoyeating(robert, gelato) ^ lovetotraveloften(robert))","~((enjoy(robert, vacation) & in(vacation, italy)) ^ regret(x, collegeexperiences)) :- enjoy(robert, vacation) & in(vacation, italy) ^ (y (resist(robert, y) & hallmark(y) & delectabl(y) & dessert(y) & famousin(y, italy))"
33,316,"There are no mansion houses in an urban area.
All skyscrapers are in urban areas.
Every creepy haunted house is a mansion house.
Every terrifying building on Halloween is a creepy haunted house.
The LaLaurie House is a creepy haunted house or a terrifying building on Halloween.","∀x (InUrbanArea(x) → ¬MansionHouse(x))
∀x (Skyscraper(x) → InUrbanArea(x))
∀x (CreepyHauntedHouse(x) → MansionHouse(x))
∀x (TerrifyingBuilding(x) ∧ OnHalloween(x) → CreepyHauntedHouse(x))
CreepyHauntedHouse(laLaurieHouse) ∨ TerrifyingBuilding(laLaurieHouse) ∧ OnHalloween(laLaurieHouse)",The LaLaurie House is a skyscraper.,Skyscraper(laLaurieHouse),False,789,"all:x (inurbanarea(x) :- ~mansionhouse(x))
all:x (skyscraper(x) :- inurbanarea(x))
all:x (creepyhauntedhouse(x) :- mansionhouse(x))
all:x (terrifyingbuilding(x) & onhalloween(x) :- creepyhauntedhouse(x))
creepyhauntedhouse(lalauriehouse) | terrifyingbuilding(lalauriehouse) & onhalloween(lalauriehouse)",skyscraper(lalauriehouse)
34,6,"Boves is a railway station located in France. 
The preceding station of Boves is Longueau.
The preceding station of Dommartin is Boves.
France is a European country.
Dommartin is situated on the Paris–Lille railway. 
Any two contiguous stations are on the same railway.
Boves is served by regional TER Hauts-de-France trains.
If place A is located in place B and place B is located in place C, then place A is located in place C.
If place A precedes place B and place B precedes place C, then place A precedes place C.","RailwayStation(boves) ∧ In(boves, france)
Precede(longueau, boves)
Precede(boves, dommartin)
In(france, europe)
SituatedOn(dommartin, pairsLille)
∀x ∀y ∀z ((SituatedOn(x, z) ∧ (Precede(x, y) ∨ Precede(y, x)) → SituatedOn(y, z))
Serve(boves, hautsDeFrance)
∀x ∀y ∀z ((In(x, y) ∧ In(y, z)) → In(x, z))
∀x ∀y ∀z ((Precede(x, y) ∧ Precede(y, z)) → Precede(x, z))",Longueau is situated on the Paris–Lille railway.,"SituatedOn(longueau, pairsLille)",True,14,"railwaystation(boves) & in(boves, france)
precede(longueau, boves)
precede(boves, dommartin)
in(france, europe)
situatedon(dommartin, pairslille)
all:x all:y all:z ((situatedon(x, z) & (precede(x, y) | precede(y, x)) :- situatedon(y, z))
serve(boves, hautsdefrance)
all:x all:y all:z ((in(x, y) & in(y, z)) :- in(x, z))
all:x all:y all:z ((precede(x, y) & precede(y, z)) :- precede(x, z))","situatedon(longueau, pairslille)"
