id,syllogism,validity,plausibility,fol,clif,cgif,clingo,tflplus,minifol2,sef
71,No rug is considered a floor covering. All facilities known as factories are floor coverings. It logically follows that certain rugs are not factories.,True,False,"∀x (Rug(x) → ¬ConsideredAFloorCovering(x))
 ∀x (FacilitieKnownAsFactorie(x) → FloorCovering(x))
 ∃x (Rug(x) ∧ NotFactorie(x))
","forall x (rug(x) implies not consideredafloorcovering(x))
 forall x (facilitieknownasfactorie(x) implies floorcovering(x))
 exists x (rug(x) and notfactorie(x))
","[@every *x [(rug[(?x)]  ~consideredafloorcovering[(?x)])]
 @every *x [(facilitieknownasfactorie[(?x)]  floorcovering[(?x)])]
 *x [(rug[(?x)]  notfactorie[(?x)])]
]","forall (rug(x) -: notconsideredafloorcovering(x))
 forall (facilitieknownasfactorie(x) -: floorcovering(x))
  (rug(x) , notfactorie(x))
",-(+R0--+C0)-(+F0-+F0)+(+R1++N1),"all:x (rug(x) :- ~consideredafloorcovering(x))
 all:x (facilitieknownasfactorie(x) :- floorcovering(x))
 x (rug(x) & notfactorie(x))
",categorical
8078870d-5ee2-4765-a771-bd795e0a10cf,There are no paintings that are also works of literature. Every single novel is a work of literature. The implication is that there exist some novels which are not paintings.,True,True,"∃x (NoPaintingThat(x) ∧ AlsoWorkOfLiterature(x))
 ∀x (SingleNovel(x) → WorkOfLiterature(x))
 ∀x (Implication(x) → ThatThereExistSomeNovelWhichNotPainting(x))
","exists x (nopaintingthat(x) and alsoworkofliterature(x))
 forall x (singlenovel(x) implies workofliterature(x))
 forall x (implication(x) implies thatthereexistsomenovelwhichnotpainting(x))
","[*x [(nopaintingthat[(?x)]  alsoworkofliterature[(?x)])]
 @every *x [(singlenovel[(?x)]  workofliterature[(?x)])]
 @every *x [(implication[(?x)]  thatthereexistsomenovelwhichnotpainting[(?x)])]
]"," (nopaintingthat(x) , alsoworkofliterature(x))
 forall (singlenovel(x) -: workofliterature(x))
 forall (implication(x) -: thatthereexistsomenovelwhichnotpainting(x))
",+(+N1++A1)-(+S0-+W0)-(+I0-+T0),"x (nopaintingthat(x) & alsoworkofliterature(x))
 all:x (singlenovel(x) :- workofliterature(x))
 all:x (implication(x) :- thatthereexistsomenovelwhichnotpainting(x))
",categorical
abe7856c-6d01-4804-8925-024dc21d11d9,"There are no animals that are living creatures. Every single mammal is a living creature. Consequently, there exist some mammals which are not animals.",True,False,"∃x (NoAnimalThat(x) ∧ LivingCreature(x))
 ∀x (SingleMammal(x) → LivingCreature(x))
 ∀x (ThereExistSomeMammalWhich(x) → NotAnimal(x))
","exists x (noanimalthat(x) and livingcreature(x))
 forall x (singlemammal(x) implies livingcreature(x))
 forall x (thereexistsomemammalwhich(x) implies notanimal(x))
","[*x [(noanimalthat[(?x)]  livingcreature[(?x)])]
 @every *x [(singlemammal[(?x)]  livingcreature[(?x)])]
 @every *x [(thereexistsomemammalwhich[(?x)]  notanimal[(?x)])]
]"," (noanimalthat(x) , livingcreature(x))
 forall (singlemammal(x) -: livingcreature(x))
 forall (thereexistsomemammalwhich(x) -: notanimal(x))
",+(+N1++L1)-(+S0-+L0)-(+T0-+N0),"x (noanimalthat(x) & livingcreature(x))
 all:x (singlemammal(x) :- livingcreature(x))
 all:x (thereexistsomemammalwhich(x) :- notanimal(x))
",categorical
b849ab87-08a8-4ad7-9535-633e79d73ca5,"A celestial body is never a piece of furniture. Each of the planets is, in fact, a celestial body. For this reason, no planet is an item of furniture.",True,True,"∀x (CelestialBody(x) → NeverAPieceOfFurniture(x))
 ∀x (OfThePlanet(x) → InFactACelestialBody(x))
 ∀x (ForThiReasonNoPlanet(x) → ItemOfFurniture(x))
","forall x (celestialbody(x) implies neverapieceoffurniture(x))
 forall x (oftheplanet(x) implies infactacelestialbody(x))
 forall x (forthireasonnoplanet(x) implies itemoffurniture(x))
","[@every *x [(celestialbody[(?x)]  neverapieceoffurniture[(?x)])]
 @every *x [(oftheplanet[(?x)]  infactacelestialbody[(?x)])]
 @every *x [(forthireasonnoplanet[(?x)]  itemoffurniture[(?x)])]
]","forall (celestialbody(x) -: neverapieceoffurniture(x))
 forall (oftheplanet(x) -: infactacelestialbody(x))
 forall (forthireasonnoplanet(x) -: itemoffurniture(x))
",-(+C0-+N0)-(+O0-+I0)-(+F0-+I0),"all:x (celestialbody(x) :- neverapieceoffurniture(x))
 all:x (oftheplanet(x) :- infactacelestialbody(x))
 all:x (forthireasonnoplanet(x) :- itemoffurniture(x))
",categorical
eb34cdc4-fa19-4ddc-8cd2-6c8f13f1e7a5,"Anything that is a scientist is a person who studies. Anything that is a scientist is a professional. Consequently, some professionals are people who study.",True,True,"∀x (AnythingThat(x) → ScientistAPersonWhoStudie(x))
 ∀x (AnythingThat(x) → ScientistAProfessional(x))
 ∀x (SomeProfessional(x) → PeopleWhoStudy(x))
","forall x (anythingthat(x) implies scientistapersonwhostudie(x))
 forall x (anythingthat(x) implies scientistaprofessional(x))
 forall x (someprofessional(x) implies peoplewhostudy(x))
","[@every *x [(anythingthat[(?x)]  scientistapersonwhostudie[(?x)])]
 @every *x [(anythingthat[(?x)]  scientistaprofessional[(?x)])]
 @every *x [(someprofessional[(?x)]  peoplewhostudy[(?x)])]
]","forall (anythingthat(x) -: scientistapersonwhostudie(x))
 forall (anythingthat(x) -: scientistaprofessional(x))
 forall (someprofessional(x) -: peoplewhostudy(x))
",-(+A0-+S0)-(+A0-+S0)-(+S0-+P0),"all:x (anythingthat(x) :- scientistapersonwhostudie(x))
 all:x (anythingthat(x) :- scientistaprofessional(x))
 all:x (someprofessional(x) :- peoplewhostudy(x))
",categorical
cb4e2e4c-9882-43d9-8109-e4f96bbd15c1,Animals are entirely separate from creatures with beaks and feathers. Every single animal that is a bird is a creature with a beak and feathers. Birds cannot be considered animals.,True,False,"∀x (Animal(x) → EntirelySeparateFromCreatureWithBeakAndFeather(x))
 ∀x (SingleAnimalThat(x) → BirdACreatureWithABeakAndFeather(x))
 ∀x (BirdCannotBeConsideredAnimal(x))
","forall x (animal(x) implies entirelyseparatefromcreaturewithbeakandfeather(x))
 forall x (singleanimalthat(x) implies birdacreaturewithabeakandfeather(x))
 forall x (birdcannotbeconsideredanimal(x))
","[@every *x [(animal[(?x)]  entirelyseparatefromcreaturewithbeakandfeather[(?x)])]
 @every *x [(singleanimalthat[(?x)]  birdacreaturewithabeakandfeather[(?x)])]
 @every *x [(birdcannotbeconsideredanimal[(?x)])]
]","forall (animal(x) -: entirelyseparatefromcreaturewithbeakandfeather(x))
 forall (singleanimalthat(x) -: birdacreaturewithabeakandfeather(x))
 forall (birdcannotbeconsideredanimal(x))
",-(+A0-+E0)-(+S0-+B0)-(+B0),"all:x (animal(x) :- entirelyseparatefromcreaturewithbeakandfeather(x))
 all:x (singleanimalthat(x) :- birdacreaturewithabeakandfeather(x))
 all:x (birdcannotbeconsideredanimal(x))
",categorical
4157f15c-b21e-4946-84cb-19be0df5f51f,Every flying object is a creature with wings. Any and all elephants are also creatures with wings. This implies that all elephants are flying objects.,False,False,"∀x (FlyingObject(x) → CreatureWithWing(x))
 ∀x (AndAllElephant(x) → AlsoCreatureWithWing(x))
 ∀x (ThiImplieThatAllElephant(x) → FlyingObject(x))
","forall x (flyingobject(x) implies creaturewithwing(x))
 forall x (andallelephant(x) implies alsocreaturewithwing(x))
 forall x (thiimpliethatallelephant(x) implies flyingobject(x))
","[@every *x [(flyingobject[(?x)]  creaturewithwing[(?x)])]
 @every *x [(andallelephant[(?x)]  alsocreaturewithwing[(?x)])]
 @every *x [(thiimpliethatallelephant[(?x)]  flyingobject[(?x)])]
]","forall (flyingobject(x) -: creaturewithwing(x))
 forall (andallelephant(x) -: alsocreaturewithwing(x))
 forall (thiimpliethatallelephant(x) -: flyingobject(x))
",-(+F0-+C0)-(+A0-+A0)-(+T0-+F0),"all:x (flyingobject(x) :- creaturewithwing(x))
 all:x (andallelephant(x) :- alsocreaturewithwing(x))
 all:x (thiimpliethatallelephant(x) :- flyingobject(x))
",categorical
fc9ba5ef-3933-4ed5-a40a-d70c483eee95,Anything that is a car has an engine. It is the case that no bicycle is a car. No bicycle has an engine.,False,True,"∀x (AnythingThat(x) → CarHasAnEngine(x))
 ∀x (It(x) → CaseThatNoBicycleACar(x))
 ∀x (Bicycle(x) → ¬HasAnEngine(x))
","forall x (anythingthat(x) implies carhasanengine(x))
 forall x (it(x) implies casethatnobicycleacar(x))
 forall x (bicycle(x) implies not hasanengine(x))
","[@every *x [(anythingthat[(?x)]  carhasanengine[(?x)])]
 @every *x [(it[(?x)]  casethatnobicycleacar[(?x)])]
 @every *x [(bicycle[(?x)]  ~hasanengine[(?x)])]
]","forall (anythingthat(x) -: carhasanengine(x))
 forall (it(x) -: casethatnobicycleacar(x))
 forall (bicycle(x) -: nothasanengine(x))
",-(+A0-+C0)-(+I0-+C0)-(+B0--+H0),"all:x (anythingthat(x) :- carhasanengine(x))
 all:x (it(x) :- casethatnobicycleacar(x))
 all:x (bicycle(x) :- ~hasanengine(x))
",categorical
df7bae54-40d1-4be5-b827-b4da77465505,It is true that no numbers are waves. No sounds are numbers. It follows that no sounds are waves.,False,False,"∀x (Number(x) → ¬WaveNoSoundNumberItFollowThatNoSoundWave(x))
","forall x (number(x) implies not wavenosoundnumberitfollowthatnosoundwave(x))
","[@every *x [(number[(?x)]  ~wavenosoundnumberitfollowthatnosoundwave[(?x)])]
]","forall (number(x) -: notwavenosoundnumberitfollowthatnosoundwave(x))
",-(+N0--+W0),"all:x (number(x) :- ~wavenosoundnumberitfollowthatnosoundwave(x))
",categorical
95541976-ff89-4549-8a3d-298ceea07086,There exist some felines that are also pets. There are pets which are mammals. The result of this is that some mammals are not felines.,False,True,"∃x (FelineThat(x) ∧ AlsoPet(x))
 ∃x (PetWhich(x) ∧ Mammal(x))
 ∀x (ResultOfThi(x) → ThatSomeMammalNotFeline(x))
","exists x (felinethat(x) and alsopet(x))
 exists x (petwhich(x) and mammal(x))
 forall x (resultofthi(x) implies thatsomemammalnotfeline(x))
","[*x [(felinethat[(?x)]  alsopet[(?x)])]
 *x [(petwhich[(?x)]  mammal[(?x)])]
 @every *x [(resultofthi[(?x)]  thatsomemammalnotfeline[(?x)])]
]"," (felinethat(x) , alsopet(x))
  (petwhich(x) , mammal(x))
 forall (resultofthi(x) -: thatsomemammalnotfeline(x))
",+(+F1++A1)+(+P1++M1)-(+R0-+T0),"x (felinethat(x) & alsopet(x))
 x (petwhich(x) & mammal(x))
 all:x (resultofthi(x) :- thatsomemammalnotfeline(x))
",categorical
4a0e2133-b509-468a-8d8c-93362fc9cc82,Every single tree is a thing that is alive. Anything that is a plant is alive. At least one plant is a tree.,False,True,"∀x (SingleTree(x) → ThingThatAlive(x))
 ∀x (AnythingThat(x) → PlantAlive(x))
 ∀x (AtLeastOnePlant(x) → Tree(x))
","forall x (singletree(x) implies thingthatalive(x))
 forall x (anythingthat(x) implies plantalive(x))
 forall x (atleastoneplant(x) implies tree(x))
","[@every *x [(singletree[(?x)]  thingthatalive[(?x)])]
 @every *x [(anythingthat[(?x)]  plantalive[(?x)])]
 @every *x [(atleastoneplant[(?x)]  tree[(?x)])]
]","forall (singletree(x) -: thingthatalive(x))
 forall (anythingthat(x) -: plantalive(x))
 forall (atleastoneplant(x) -: tree(x))
",-(+S0-+T0)-(+A0-+P0)-(+A0-+T0),"all:x (singletree(x) :- thingthatalive(x))
 all:x (anythingthat(x) :- plantalive(x))
 all:x (atleastoneplant(x) :- tree(x))
",categorical
b3396042-e3fe-4bcb-9cc3-0281c8e0a856,"All things that are tigers are felines. All tigers are mammals. Therefore, some animals that are mammals are not felines.",False,True,"∀x (ThingThat(x) → TigerFeline(x))
 ∀x (Tiger(x) → Mammal(x))
 ∀x (SomeAnimalThat(x) → MammalNotFeline(x))
","forall x (thingthat(x) implies tigerfeline(x))
 forall x (tiger(x) implies mammal(x))
 forall x (someanimalthat(x) implies mammalnotfeline(x))
","[@every *x [(thingthat[(?x)]  tigerfeline[(?x)])]
 @every *x [(tiger[(?x)]  mammal[(?x)])]
 @every *x [(someanimalthat[(?x)]  mammalnotfeline[(?x)])]
]","forall (thingthat(x) -: tigerfeline(x))
 forall (tiger(x) -: mammal(x))
 forall (someanimalthat(x) -: mammalnotfeline(x))
",-(+T0-+T0)-(+T0-+M0)-(+S0-+M0),"all:x (thingthat(x) :- tigerfeline(x))
 all:x (tiger(x) :- mammal(x))
 all:x (someanimalthat(x) :- mammalnotfeline(x))
",categorical
d55b879b-3633-419a-8b27-6a4704f0d118,"It is true that there are some individuals who are musicians who are not pianists. Every musician is an artist. From these two facts, one can conclude that some artists are not pianists.",True,True,"∃x (IndividualWho(x) ∧ MusicianWhoNotPianistEveryMusicianAnArtistFromTheseTwoFactOneCanConcludeThatSomeArtistNotPianist(x))
","exists x (individualwho(x) and musicianwhonotpianisteverymusiciananartistfromthesetwofactonecanconcludethatsomeartistnotpianist(x))
","[*x [(individualwho[(?x)]  musicianwhonotpianisteverymusiciananartistfromthesetwofactonecanconcludethatsomeartistnotpianist[(?x)])]
]"," (individualwho(x) , musicianwhonotpianisteverymusiciananartistfromthesetwofactonecanconcludethatsomeartistnotpianist(x))
",+(+I1++M1),"x (individualwho(x) & musicianwhonotpianisteverymusiciananartistfromthesetwofactonecanconcludethatsomeartistnotpianist(x))
",categorical
0e536e76-40a1-4af6-b344-b2e04598d3bc,Every novel is a work of fiction. No work of fiction is a news article. It is thus the case that no news article is a novel.,True,True,"∀x (Novel(x) → WorkOfFiction(x))
 ∀x (Work(x) → ¬OfFictionANewArticle(x))
 ∀x (It(x) → Thing(x))
 ∀x (CaseThatNoNewArticle(x) → Novel(x))
","forall x (novel(x) implies workoffiction(x))
 forall x (work(x) implies not offictionanewarticle(x))
 forall x (it(x) implies thing(x))
 forall x (casethatnonewarticle(x) implies novel(x))
","[@every *x [(novel[(?x)]  workoffiction[(?x)])]
 @every *x [(work[(?x)]  ~offictionanewarticle[(?x)])]
 @every *x [(it[(?x)]  thing[(?x)])]
 @every *x [(casethatnonewarticle[(?x)]  novel[(?x)])]
]","forall (novel(x) -: workoffiction(x))
 forall (work(x) -: notoffictionanewarticle(x))
 forall (it(x) -: thing(x))
 forall (casethatnonewarticle(x) -: novel(x))
",-(+N0-+W0)-(+W0--+O0)-(+I0-+T0)-(+C0-+N0),"all:x (novel(x) :- workoffiction(x))
 all:x (work(x) :- ~offictionanewarticle(x))
 all:x (it(x) :- thing(x))
 all:x (casethatnonewarticle(x) :- novel(x))
",categorical
f6b85a4a-31b9-4180-b404-3890742180a2,"There is no square that is a circle. Some of the shapes are squares. Therefore, it is the case that some shapes are circles.",False,True,"∀x (There(x) → NoSquareThatACircle(x))
 ∃x (OfTheShape(x) ∧ Square(x))
 ∀x (It(x) → CaseThatSomeShapeCircle(x))
","forall x (there(x) implies nosquarethatacircle(x))
 exists x (oftheshape(x) and square(x))
 forall x (it(x) implies casethatsomeshapecircle(x))
","[@every *x [(there[(?x)]  nosquarethatacircle[(?x)])]
 *x [(oftheshape[(?x)]  square[(?x)])]
 @every *x [(it[(?x)]  casethatsomeshapecircle[(?x)])]
]","forall (there(x) -: nosquarethatacircle(x))
  (oftheshape(x) , square(x))
 forall (it(x) -: casethatsomeshapecircle(x))
",-(+T0-+N0)+(+O1++S1)-(+I0-+C0),"all:x (there(x) :- nosquarethatacircle(x))
 x (oftheshape(x) & square(x))
 all:x (it(x) :- casethatsomeshapecircle(x))
",categorical
ff2717d7-987b-4b07-b9a8-a228207e5ffa,The set of stars and the set of celestial bodies that orbit other celestial bodies are mutually exclusive. Nothing that is a planet is a celestial body that orbits another celestial body. The entire group of planets consists of stars.,False,False,"∀x (SetOfStarAndTheSetOfCelestialBodieThatOrbitOtherCelestialBodie(x) → MutuallyExclusive(x))
 ∀x (NothingThat(x) → PlanetACelestialBodyThatOrbitAnotherCelestialBody(x))
 ∀x (EntireGroupOfPlanetCon(x) → TsOfStar(x))
","forall x (setofstarandthesetofcelestialbodiethatorbitothercelestialbodie(x) implies mutuallyexclusive(x))
 forall x (nothingthat(x) implies planetacelestialbodythatorbitanothercelestialbody(x))
 forall x (entiregroupofplanetcon(x) implies tsofstar(x))
","[@every *x [(setofstarandthesetofcelestialbodiethatorbitothercelestialbodie[(?x)]  mutuallyexclusive[(?x)])]
 @every *x [(nothingthat[(?x)]  planetacelestialbodythatorbitanothercelestialbody[(?x)])]
 @every *x [(entiregroupofplanetcon[(?x)]  tsofstar[(?x)])]
]","forall (setofstarandthesetofcelestialbodiethatorbitothercelestialbodie(x) -: mutuallyexclusive(x))
 forall (nothingthat(x) -: planetacelestialbodythatorbitanothercelestialbody(x))
 forall (entiregroupofplanetcon(x) -: tsofstar(x))
",-(+S0-+M0)-(+N0-+P0)-(+E0-+T0),"all:x (setofstarandthesetofcelestialbodiethatorbitothercelestialbodie(x) :- mutuallyexclusive(x))
 all:x (nothingthat(x) :- planetacelestialbodythatorbitanothercelestialbody(x))
 all:x (entiregroupofplanetcon(x) :- tsofstar(x))
",categorical
f2b6985a-8b9d-47a2-8707-5e50b8348639,"There is not a single tree that is a shrub. It is known that some oaks are trees. Consequently, some oaks are not shrubs.",True,True,"∀x (There(x) → NotASingleTreeThatAShrub(x))
 ∀x (It(x) → KnownThatSomeOakTree(x))
 ∀x (SomeOak(x) → NotShrub(x))
","forall x (there(x) implies notasingletreethatashrub(x))
 forall x (it(x) implies knownthatsomeoaktree(x))
 forall x (someoak(x) implies notshrub(x))
","[@every *x [(there[(?x)]  notasingletreethatashrub[(?x)])]
 @every *x [(it[(?x)]  knownthatsomeoaktree[(?x)])]
 @every *x [(someoak[(?x)]  notshrub[(?x)])]
]","forall (there(x) -: notasingletreethatashrub(x))
 forall (it(x) -: knownthatsomeoaktree(x))
 forall (someoak(x) -: notshrub(x))
",-(+T0-+N0)-(+I0-+K0)-(+S0-+N0),"all:x (there(x) :- notasingletreethatashrub(x))
 all:x (it(x) :- knownthatsomeoaktree(x))
 all:x (someoak(x) :- notshrub(x))
",categorical
41,A subset of storage units includes anchoring devices. Every single biological tissue functions as a storage unit. Certain anchoring devices consist of biological tissues.,False,False,"∀x (SubsetOfStorageUnit(x) → SAnchoringDevice(x))
 ∀x (SingleBiologicalT(x) → SueFunctionAsAStorageUnit(x))
 ∃x (AnchoringDevice(x) ∧ BiologicalTissue(x))
","forall x (subsetofstorageunit(x) implies sanchoringdevice(x))
 forall x (singlebiologicalt(x) implies suefunctionasastorageunit(x))
 exists x (anchoringdevice(x) and biologicaltissue(x))
","[@every *x [(subsetofstorageunit[(?x)]  sanchoringdevice[(?x)])]
 @every *x [(singlebiologicalt[(?x)]  suefunctionasastorageunit[(?x)])]
 *x [(anchoringdevice[(?x)]  biologicaltissue[(?x)])]
]","forall (subsetofstorageunit(x) -: sanchoringdevice(x))
 forall (singlebiologicalt(x) -: suefunctionasastorageunit(x))
  (anchoringdevice(x) , biologicaltissue(x))
",-(+S0-+S0)-(+S0-+S0)+(+A1++B1),"all:x (subsetofstorageunit(x) :- sanchoringdevice(x))
 all:x (singlebiologicalt(x) :- suefunctionasastorageunit(x))
 x (anchoringdevice(x) & biologicaltissue(x))
",hypothetical
cc8ddde6-b7cf-408c-a0a0-92e200117c30,Nothing that is a car is a motorcycle. A few things called vehicles are identified as being cars. This proves that some vehicles are not motorcycles.,True,True,"∀x (NothingThat(x) → CarAMotorcycle(x))
 ∀x (FewThingCalledVehicle(x) → IdentifiedAsBeingCar(x))
 ∀x (ThiProveThatSomeVehicle(x) → NotMotorcycle(x))
","forall x (nothingthat(x) implies caramotorcycle(x))
 forall x (fewthingcalledvehicle(x) implies identifiedasbeingcar(x))
 forall x (thiprovethatsomevehicle(x) implies notmotorcycle(x))
","[@every *x [(nothingthat[(?x)]  caramotorcycle[(?x)])]
 @every *x [(fewthingcalledvehicle[(?x)]  identifiedasbeingcar[(?x)])]
 @every *x [(thiprovethatsomevehicle[(?x)]  notmotorcycle[(?x)])]
]","forall (nothingthat(x) -: caramotorcycle(x))
 forall (fewthingcalledvehicle(x) -: identifiedasbeingcar(x))
 forall (thiprovethatsomevehicle(x) -: notmotorcycle(x))
",-(+N0-+C0)-(+F0-+I0)-(+T0-+N0),"all:x (nothingthat(x) :- caramotorcycle(x))
 all:x (fewthingcalledvehicle(x) :- identifiedasbeingcar(x))
 all:x (thiprovethatsomevehicle(x) :- notmotorcycle(x))
",categorical
d93e9241-f9bc-43f7-b482-b395b21e086b,"It is true that no birds are fish. It is also true that no fish are plants. Therefore, no plants are birds.",False,False,"∀x (Bird(x) → ¬FishItAlsoTrueThatNoFishPlantThereforeNoPlantBird(x))
","forall x (bird(x) implies not fishitalsotruethatnofishplantthereforenoplantbird(x))
","[@every *x [(bird[(?x)]  ~fishitalsotruethatnofishplantthereforenoplantbird[(?x)])]
]","forall (bird(x) -: notfishitalsotruethatnofishplantthereforenoplantbird(x))
",-(+B0--+F0),"all:x (bird(x) :- ~fishitalsotruethatnofishplantthereforenoplantbird(x))
",categorical
